order_id,customer_name,customer_age,email,phone,order_date,shipping_date,city,state,sales_amount,quantity,discount_percent,payment_mode,is_returned,product_category
1077,,25,test@gmail.com,,08/05/2023,09/10/2023, mumbai,Maharashtra,-300,-1,5,,Y,Clothing
1076,  Amit,25,test@gmail.com,9876543210,2024-11-19,04/08/2024,Delhi,Tamil Nadu,1000,1,,NetBanking,N, electronics 
1092,Anita,30,user@domain,,05-04-2024,2024.09.19,PUNE ,Tamil Nadu,100,2,0,,No,Electronics
1011,RAHUL,200,abc@,9876543210,2024/09/01,30-06-2023, mumbai,,9999999,,0,card,N,
1038,RAHUL,30,test@gmail.com,9876543210,2023/04/15,10-03-2024,Delhi,,500,1,,card,Y,
1065,RAHUL,30,abc@,99999abc,2023-04-09,2024/07/04,,Delhi,1000,10,5,,No, electronics 
1095,,,test@gmail.com,9876543210,2024-05-25,06-04-2024,PUNE ,,-300,1,5,NetBanking,No,Electronics
1012,sara ,,,9876543210,01/20/2024,11/05/2024,,Delhi,100,5,5,,Yes,Grocery
1045,Anita,25,,99999abc,2024.02.09,2024.07.01,Delhi,,100,1,0,card,, electronics 
1026,,30,test@gmail.com,,2024/06/01,08/22/2023,,Maharashtra,,,110,NetBanking,Yes,
1016,Anita,25,user@domain,12345,2024.04.20,11/16/2023,Delhi,Maharashtra,1000,2,5,card,,Clothing
1094,Anita,,test@gmail.com,12345,2024-12-09,04/16/2023,Delhi,Delhi,-300,1,0,NetBanking,Yes,Electronics
1097,sara ,200,test@gmail.com,12345,2024-10-06,04-08-2024,,Tamil Nadu,100,10,0,NetBanking,,Grocery
1059,RAHUL,-5,user@domain,,2024/03/12,08-03-2023,Delhi,Maharashtra,500,-1,110,,N,Clothing
1063,sara ,25,,9876543210,2023.01.23,2023-05-27, mumbai,Delhi,100,1,,,No,Electronics
1087,,200,abc@,12345,18-07-2024,2024.01.09,Delhi,,-300,1,,,, electronics 
1034,,-5,test@gmail.com,,2024.11.07,2024/02/26,Chennai,,9999999,5,5,NetBanking,N, electronics 
1069,,35,user@domain,9876543210,12/14/2024,2024-10-21,Delhi,Delhi,9999999,10,5,NetBanking,Y,Electronics
1082,sara ,25,test@gmail.com,99999abc,02-04-2024,03/17/2024,Chennai,Tamil Nadu,,,110,card,Yes,Grocery
1029,Anita,25,user@domain,12345,24-03-2023,2024/04/25,Delhi,Delhi,1000,-1,5,UPI ,Y,Electronics
1070,Anita,35,abc@,9876543210,2023/05/25,2024/03/13,Delhi,Delhi,-300,2,110,,N,Clothing
1073,  Amit,35,abc@,12345,03/26/2023,10/12/2023,,Maharashtra,,1,0,card,Y,Clothing
1095,,25,,12345,2023.03.19,07/23/2024, mumbai,Delhi,100,,5,card,Y, electronics 
1097,Anita,35,user@domain,12345,04/01/2024,17-06-2023, mumbai,Delhi,100,-1,0,Cash,N,Electronics
1062,  Amit,30,user@domain,9876543210,2023/01/01,04/08/2023,PUNE ,,9999999,2,10,,No, electronics 
1027,Anita,-5,,,20-02-2023,2024/03/16,,Maharashtra,,,110,card,,Grocery
1059,,-5,,9876543210,15-11-2024,21-03-2024,,,9999999,10,10,Cash,Yes,Clothing
1078,RAHUL,-5,user@domain,12345,2024/12/17,11/12/2024, mumbai,,500,10,5,,,
1093,,30,,9876543210,21-03-2024,2023-06-17,,Tamil Nadu,9999999,-1,0,NetBanking,Yes,
1036,sara ,35,abc@,99999abc,2024.03.24,2023-03-04, mumbai,Tamil Nadu,500,2,5,Cash,,Electronics
1092,Anita,200,test@gmail.com,,2024/05/02,06-05-2024,,Maharashtra,100,10,10,NetBanking,Y,Electronics
1021,Anita,35,abc@,9876543210,03-02-2023,2023-04-16,Delhi,Maharashtra,,-1,5,UPI ,No,
1067,sara ,25,,99999abc,12/14/2023,2024.10.21, mumbai,Tamil Nadu,500,10,,UPI ,Y,Electronics
1019,sara ,,user@domain,,05-04-2023,10/14/2024, mumbai,Tamil Nadu,,10,10,UPI ,No,Clothing
1095,RAHUL,-5,user@domain,99999abc,2023.03.13,2024.01.09,Chennai,Tamil Nadu,,,5,UPI ,N,Grocery
1099,Anita,35,abc@,,2024-07-04,2023/12/16,,Tamil Nadu,500,,0,card,Yes,Grocery
1067,Anita,200,user@domain,9876543210,2023/06/03,2023/02/25,,Tamil Nadu,1000,10,5,UPI ,Yes, electronics 
1090,RAHUL,25,,99999abc,09/07/2023,2023-06-19, mumbai,,9999999,5,0,card,N,Clothing
1063,  Amit,30,abc@,12345,2024-11-04,11/23/2024,Delhi,Maharashtra,500,,,card,,Electronics
1016,RAHUL,30,user@domain,99999abc,2024/03/13,2024-12-10,Delhi,,100,2,5,,N,Electronics
1011,,200,test@gmail.com,,2023.04.28,2023/03/17,Delhi,,,-1,,card,N, electronics 
1021,Anita,25,test@gmail.com,9876543210,11/02/2023,07-06-2023,,Delhi,-300,-1,10,card,No, electronics 
1016,sara ,-5,,,2023.09.25,11/22/2023,Chennai,,500,2,0,UPI ,N,Electronics
1009,,35,user@domain,99999abc,2023/02/23,2024-11-22, mumbai,Tamil Nadu,9999999,2,10,card,Yes,Electronics
1064,Anita,25,,99999abc,2023/08/24,2023-01-14,PUNE ,Tamil Nadu,,2,0,NetBanking,Y,Clothing
1021,RAHUL,30,abc@,12345,2024.01.24,10/09/2023,Chennai,Delhi,1000,2,,UPI ,No, electronics 
1089,,200,test@gmail.com,9876543210,05-02-2024,17-09-2024,PUNE ,Delhi,100,1,110,Cash,No,Clothing
1081,Anita,200,abc@,9876543210,2024.09.15,2023-07-13,Chennai,Delhi,1000,-1,5,UPI ,,Electronics
1049,  Amit,35,user@domain,99999abc,10/30/2023,2024/01/11,Delhi,Delhi,-300,1,,card,Y,
1013,  Amit,200,,9876543210,2023-07-26,2024-02-01,,Delhi,500,10,0,NetBanking,No,
1063,sara ,200,,12345,2023-08-17,2023-07-13,PUNE ,,,10,0,UPI ,N,Electronics
1046,Anita,25,,,31-07-2024,2024.01.09,Chennai,Delhi,500,-1,0,NetBanking,No, electronics 
1028,  Amit,-5,abc@,9876543210,2023/03/16,12/14/2024,,,9999999,10,0,Cash,No,
1075,RAHUL,35,test@gmail.com,99999abc,10-03-2024,12/06/2023,PUNE ,Maharashtra,500,2,5,Cash,No, electronics 
1035,Anita,25,abc@,,04/13/2023,12-12-2023, mumbai,Delhi,100,1,10,,,
1098,RAHUL,-5,abc@,,26-02-2024,2024/02/23,Chennai,Delhi,-300,2,110,,No, electronics 
1051,RAHUL,25,user@domain,12345,04-12-2024,2024.06.30, mumbai,,1000,10,5,UPI ,No,
1075,  Amit,,user@domain,99999abc,2023-11-02,2023/03/14,Delhi,Maharashtra,-300,,0,,, electronics 
1006,Anita,25,user@domain,9876543210,04/08/2023,2024/05/16, mumbai,,,1,5,NetBanking,Y,Clothing
1028,,200,test@gmail.com,99999abc,01-12-2023,2024-11-22, mumbai,,500,2,,,Yes, electronics 
1010,  Amit,-5,test@gmail.com,,10-03-2024,01-05-2023,Chennai,Delhi,,-1,0,NetBanking,,Clothing
1032,  Amit,35,user@domain,99999abc,2024-03-22,2024/03/13,Delhi,Tamil Nadu,1000,2,110,,,Clothing
1005,Anita,35,user@domain,9876543210,04-11-2023,2024.09.06, mumbai,Tamil Nadu,,,0,,No,Electronics
1078,Anita,-5,test@gmail.com,9876543210,2023.09.06,11/10/2023,,,9999999,10,110,,No,Clothing
1031,RAHUL,200,,12345,2023-06-15,10/16/2023,PUNE ,Delhi,-300,1,110,card,Yes,Grocery
1050,Anita,30,test@gmail.com,9876543210,2024/04/25,26-06-2024, mumbai,Maharashtra,1000,-1,10,card,No,Clothing
1074,RAHUL,25,test@gmail.com,9876543210,2023.12.01,06/15/2024,Delhi,Tamil Nadu,1000,1,10,,N, electronics 
1057,  Amit,200,test@gmail.com,99999abc,2024.06.25,06-04-2024, mumbai,Maharashtra,1000,-1,5,NetBanking,No,Clothing
1086,sara ,,user@domain,99999abc,04/16/2023,2024-11-07,PUNE ,Tamil Nadu,100,1,5,UPI ,No, electronics 
1025,,-5,,,2024/07/16,2024.02.06,Delhi,Delhi,-300,10,110,Cash,N, electronics 
1097,  Amit,25,test@gmail.com,12345,22-03-2023,2024-12-24,Chennai,,,-1,0,card,Yes,Grocery
1045,Anita,35,user@domain,99999abc,2023-05-13,2023/12/07,Delhi,Maharashtra,1000,5,,,N,Clothing
1097,,30,abc@,9876543210,18-05-2023,2023-11-19,Chennai,Maharashtra,-300,1,,Cash,,Clothing
1028,sara ,,abc@,,07/03/2023,05/24/2024,Delhi,,1000,1,0,card,N,
1003,sara ,35,test@gmail.com,99999abc,2024/02/05,04/23/2023,PUNE ,Maharashtra,9999999,2,0,UPI ,Y,
1080,RAHUL,-5,abc@,12345,2023/11/26,2024-05-14,PUNE ,Tamil Nadu,9999999,-1,10,NetBanking,,Electronics
1098,,25,,12345,05/22/2024,2023-01-09,Delhi,,9999999,,,,No, electronics 
1012,RAHUL,-5,abc@,,03/10/2023,2024-04-21, mumbai,Tamil Nadu,500,5,110,UPI ,,Grocery
1038,  Amit,25,abc@,,2024-06-29,09-06-2024,PUNE ,Tamil Nadu,1000,10,5,card,Yes,
1014,,200,,,22-02-2023,2023.04.28,Chennai,Delhi,500,2,10,,Yes,Clothing
1028,  Amit,30,test@gmail.com,,25-03-2024,2023.07.06,Chennai,Tamil Nadu,-300,5,,Cash,N,Electronics
1028,RAHUL,200,test@gmail.com,,2023.07.24,26-02-2024,,Delhi,500,-1,0,NetBanking,,Grocery
1074,,200,,9876543210,2023.05.06,2023/05/09,Chennai,Maharashtra,-300,5,,card,No,Clothing
1031,RAHUL,-5,,9876543210,2023/02/12,09/16/2023,,Maharashtra,-300,1,110,NetBanking,Yes,Clothing
1001,,30,,99999abc,21-04-2023,09/16/2023,Delhi,Delhi,-300,1,10,,No, electronics 
1046,RAHUL,25,abc@,12345,10/24/2024,14-12-2023,Delhi,Tamil Nadu,,2,0,UPI ,Y, electronics 
1077,sara ,25,,9876543210,07/02/2023,2024/05/19,Delhi,,500,-1,110,NetBanking,Yes,
1083,RAHUL,,user@domain,9876543210,2023/04/05,08-03-2023, mumbai,,,-1,5,Cash,N,
1021,sara ,35,abc@,9876543210,2024.01.09,2024-11-07, mumbai,Delhi,1000,5,10,card,Y,Clothing
1074,RAHUL,,test@gmail.com,99999abc,2024/06/03,2024.01.28,,Maharashtra,500,2,110,Cash,,Clothing
1026,,,test@gmail.com,,2023/12/26,12/02/2024,Chennai,Maharashtra,1000,-1,110,NetBanking,No,
1066,,25,test@gmail.com,99999abc,2024/11/26,2024/07/04,Chennai,,1000,,0,UPI ,Yes,
1080,,-5,abc@,12345,2023-10-08,23-08-2024,Delhi,Delhi,-300,,5,UPI ,Y,Clothing
1055,Anita,200,user@domain,12345,07/14/2023,2024/02/23,PUNE ,,500,1,110,Cash,Y,Grocery
1091,  Amit,200,,12345,07/14/2023,2023-08-17, mumbai,Tamil Nadu,1000,5,10,,Yes,Clothing
1092,,200,,12345,2024.10.28,01/21/2024, mumbai,Tamil Nadu,9999999,10,110,,,Grocery
1020,sara ,30,test@gmail.com,9876543210,04/03/2023,2023/08/27,Delhi,Delhi,1000,1,,UPI ,,Grocery
1046,,25,test@gmail.com,9876543210,2024-11-02,09/01/2023, mumbai,Delhi,9999999,2,10,Cash,N,Clothing
1079,Anita,-5,abc@,99999abc,2023/03/02,2024-11-29,Delhi,Tamil Nadu,500,-1,10,Cash,,Electronics
,sara ,30,user@domain,,09/25/2024,2023.06.22,,Maharashtra,,1,110,Cash,N,
1058,Anita,35,,12345,2023-02-20,2024-05-11,Chennai,Delhi,500,10,0,NetBanking,Y, electronics 
1083,sara ,-5,abc@,99999abc,02/07/2024,2024-06-29,PUNE ,Tamil Nadu,,10,10,,Yes,Clothing
1005,RAHUL,,,9876543210,05-01-2023,17-02-2023,Chennai,Tamil Nadu,,,,,,Grocery
1018,  Amit,-5,test@gmail.com,9876543210,04/10/2024,2023/05/25,Chennai,Maharashtra,500,2,0,NetBanking,N,Clothing
1056,  Amit,-5,,,26-08-2024,2023-05-12,,Maharashtra,1000,1,0,card,Y,
1068,Anita,200,user@domain,,11/12/2024,10/04/2023, mumbai,Maharashtra,100,5,0,NetBanking,,Grocery
1002,  Amit,-5,user@domain,,2024/06/17,04-01-2024,PUNE ,Maharashtra,1000,1,10,Cash,No, electronics 
1000,Anita,,test@gmail.com,99999abc,09-02-2024,06/02/2023, mumbai,,1000,,0,NetBanking,Y, electronics 
1057,Anita,,user@domain,9876543210,2024/05/27,2024.07.09,Chennai,Maharashtra,-300,10,110,Cash,, electronics 
1037,Anita,25,user@domain,9876543210,10/06/2024,2024/06/01,Delhi,,-300,2,0,UPI ,Y,Electronics
1014,  Amit,-5,abc@,,2023-08-21,28-01-2024,Chennai,Delhi,1000,2,,Cash,Yes,Grocery
1033,Anita,200,,12345,2024/06/07,05-11-2023, mumbai,Tamil Nadu,9999999,5,5,,Yes,Grocery
1060,  Amit,-5,test@gmail.com,,2023/12/12,2023/05/07,Chennai,,,2,,NetBanking,Yes,Electronics
1034,Anita,35,test@gmail.com,99999abc,2023-02-15,2024-11-29,Delhi,Delhi,-300,,10,Cash,No,Grocery
1063,,35,test@gmail.com,,29-06-2024,2023/05/25,,Delhi,1000,,0,card,Yes,Electronics
1024,Anita,200,test@gmail.com,,19-03-2023,06-10-2023, mumbai,,100,,0,UPI ,No,Clothing
1023,sara ,25,test@gmail.com,99999abc,12/30/2024,2024.08.26,Chennai,Delhi,9999999,2,110,card,Yes,
1011,Anita,25,user@domain,,2023/03/14,10/30/2023, mumbai,Delhi,500,2,0,card,Y, electronics 
1017,RAHUL,,abc@,9876543210,2023.09.06,2023-04-23,,,1000,,,card,,Electronics
1014,Anita,,test@gmail.com,12345,2023.02.16,18-09-2023,Chennai,Delhi,1000,2,10,UPI ,,Electronics
1079,sara ,30,abc@,,01-05-2023,2023-04-27,Chennai,Maharashtra,,2,5,UPI ,Yes,Electronics
1026,sara ,200,abc@,99999abc,2023/08/02,2024-12-24, mumbai,Maharashtra,9999999,10,0,UPI ,,Clothing
1071,  Amit,-5,user@domain,12345,2023/08/27,2024.09.15, mumbai,Tamil Nadu,-300,1,5,UPI ,Yes,Electronics
1059,,200,test@gmail.com,99999abc,2023/02/25,2023-03-21,Delhi,Delhi,-300,-1,0,card,Yes,
1045,Anita,30,user@domain,12345,2023/12/16,2024.07.20,,Tamil Nadu,-300,2,10,,N,
1088,  Amit,,test@gmail.com,12345,2023.04.17,01-11-2023,Delhi,Maharashtra,500,-1,,,N, electronics 
1016,,200,user@domain,,17-02-2023,2024/02/22,Chennai,Maharashtra,9999999,-1,10,UPI ,N,Clothing
1092,Anita,200,abc@,9876543210,2024-07-26,2024/02/05, mumbai,Maharashtra,9999999,10,5,NetBanking,No,
1052,RAHUL,,test@gmail.com,,2023.12.03,25-09-2024,Chennai,Delhi,-300,2,0,Cash,N,Grocery
1007,Anita,30,,99999abc,01/26/2023,2023/09/26,Chennai,Delhi,-300,,5,NetBanking,Yes,Grocery
1078,sara ,,abc@,99999abc,09/14/2023,09-06-2023,PUNE ,Maharashtra,,-1,,NetBanking,Y,Grocery
1026,sara ,25,,12345,08-01-2023,2023.04.28,PUNE ,Tamil Nadu,100,2,10,NetBanking,N,Electronics
1045,RAHUL,-5,abc@,12345,2024-09-16,2024-06-20,Chennai,Tamil Nadu,100,5,5,,N,Electronics
1049,  Amit,,user@domain,9876543210,09/10/2023,2023-12-16, mumbai,,1000,,5,Cash,Y,Grocery
1070,,30,test@gmail.com,,2024/11/22,2023-01-03,Chennai,Maharashtra,1000,5,,NetBanking,Yes, electronics 
1002,Anita,35,abc@,99999abc,2024/12/19,2024.04.20,PUNE ,Tamil Nadu,9999999,5,0,UPI ,No, electronics 
1092,sara ,25,user@domain,12345,2023.10.30,11/19/2023, mumbai,Maharashtra,9999999,-1,5,,N,Electronics
1063,  Amit,35,test@gmail.com,9876543210,2024.09.30,2024.09.15,Chennai,Tamil Nadu,500,5,,UPI ,Y,Grocery
1043,RAHUL,,test@gmail.com,99999abc,25-02-2023,2024/09/29,,,500,10,0,UPI ,Yes, electronics 
1052,sara ,25,abc@,12345,12/26/2024,01/31/2024,,,100,10,0,NetBanking,,Electronics
1023,RAHUL,-5,test@gmail.com,99999abc,2024/06/09,2024/12/19,Chennai,Maharashtra,1000,-1,10,UPI ,No,Grocery
1059,Anita,,abc@,9876543210,2024.04.18,2023-05-03, mumbai,Tamil Nadu,100,2,,Cash,Y,Clothing
1002,,-5,test@gmail.com,9876543210,01/28/2023,01/27/2023,Chennai,Delhi,100,1,0,UPI ,Y,Grocery
1019,sara ,200,,99999abc,03/19/2023,02/27/2023,Chennai,,1000,2,10,NetBanking,Y,Grocery
1045,sara ,35,user@domain,,2023.08.04,23-08-2024,PUNE ,Maharashtra,500,2,110,UPI ,N,
1014,Anita,25,,99999abc,01/21/2024,2023.12.29,,Maharashtra,,2,,,,
1024,  Amit,-5,abc@,12345,2023/12/31,08/29/2024,PUNE ,Tamil Nadu,,2,110,,No,Clothing
1093,,30,,,27-10-2024,2024.05.04,PUNE ,Maharashtra,,,0,,Yes,Clothing
1077,sara ,-5,abc@,12345,2024/06/09,02-09-2024,Chennai,,1000,1,,card,Yes,Grocery
1070,,30,test@gmail.com,99999abc,29-11-2024,2024.09.15,PUNE ,Maharashtra,-300,,10,,, electronics 
1016,sara ,,test@gmail.com,,2023.11.08,2023/04/26,,Maharashtra,-300,5,0,,Y,Clothing
1083,,25,abc@,12345,07-01-2023,04/04/2024,PUNE ,Delhi,-300,2,,card,Y,Grocery
1099,RAHUL,-5,,99999abc,2023-01-03,2023/12/31,,Delhi,9999999,10,,,Y,Electronics
1008,sara ,-5,test@gmail.com,99999abc,14-09-2024,07/07/2024,PUNE ,,500,-1,110,NetBanking,Y,
1037,,25,user@domain,,2023.12.29,2024/01/29,,Tamil Nadu,500,-1,0,,Y, electronics 
1047,  Amit,-5,test@gmail.com,99999abc,05/22/2024,2023-03-21,PUNE ,Delhi,9999999,,10,,,Grocery
1059,RAHUL,30,user@domain,9876543210,01-10-2023,25-02-2023,PUNE ,Tamil Nadu,100,,10,card,N,Electronics
1062,RAHUL,-5,,12345,2024/05/20,2023/12/31, mumbai,,,10,0,NetBanking,No,
1085,  Amit,35,user@domain,12345,2023-01-15,07/09/2023,,Delhi,-300,2,0,UPI ,Y,Electronics
1001,,,user@domain,99999abc,11-07-2023,2024/05/30,,Tamil Nadu,,1,5,Cash,N,Grocery
1087,Anita,200,user@domain,99999abc,09/22/2024,2024.01.31,,Delhi,-300,5,110,NetBanking,Yes,Clothing
1071,  Amit,30,user@domain,9876543210,04/29/2024,09/09/2023,Delhi,,,-1,0,UPI ,,
1010,,35,test@gmail.com,,2023-01-28,05-01-2023,PUNE ,,100,5,0,NetBanking,N,Electronics
1063,  Amit,,user@domain,99999abc,12/14/2024,04/29/2024,,Delhi,,1,5,UPI ,Y,Clothing
1076,  Amit,25,test@gmail.com,99999abc,2023/02/08,2024/06/03,Delhi,Tamil Nadu,,,5,UPI ,Y, electronics 
1080,sara ,30,user@domain,99999abc,09/30/2023,2023-03-15, mumbai,Maharashtra,1000,-1,,NetBanking,Y,Grocery
1071,,200,abc@,99999abc,2023.08.19,2023.08.30,,Maharashtra,,5,10,card,N,Grocery
1020,Anita,,,12345,27-03-2023,2024/05/20,,Delhi,1000,,110,NetBanking,Y,
1017,sara ,200,user@domain,99999abc,04/18/2024,2023.01.02,Delhi,Tamil Nadu,500,1,,NetBanking,N,Electronics
1093,  Amit,25,abc@,12345,2023/05/06,06-05-2024,PUNE ,Maharashtra,9999999,5,0,UPI ,Y, electronics 
1063,  Amit,25,user@domain,99999abc,2024-06-20,2023-06-25, mumbai,,,2,5,Cash,Yes,
1081,  Amit,30,user@domain,,05/25/2023,2023.05.15,,Tamil Nadu,500,,10,UPI ,Yes,
1094,,-5,user@domain,9876543210,2024/06/08,2023/03/17,PUNE ,Maharashtra,1000,1,,,No,Electronics
1037,,25,abc@,,2023-07-31,2023.11.18, mumbai,Tamil Nadu,,5,10,NetBanking,Y, electronics 
1031,sara ,,,99999abc,2023-01-25,2023-02-10,Chennai,Delhi,,2,5,NetBanking,Y,Electronics
1010,Anita,-5,abc@,99999abc,02-08-2024,02/19/2024,Chennai,Tamil Nadu,100,2,,card,N,Grocery
1044,sara ,35,,99999abc,2024/01/29,2023.05.31, mumbai,Maharashtra,500,1,,UPI ,N,Clothing
1088,RAHUL,200,user@domain,,08-03-2023,2024-02-06,Delhi,Delhi,-300,10,10,card,Y,Grocery
1032,  Amit,-5,test@gmail.com,99999abc,2023/08/21,2023/12/23, mumbai,Tamil Nadu,-300,-1,5,NetBanking,No,Grocery
1040,  Amit,200,user@domain,,04/19/2023,06/10/2023, mumbai,,100,1,0,UPI ,Y,
1007,  Amit,-5,,12345,05/26/2023,01/21/2023,Delhi,Maharashtra,1000,2,,UPI ,N,Grocery
1010,sara ,35,abc@,9876543210,2023-04-21,01/18/2023,Delhi,Delhi,-300,2,0,,Y, electronics 
1085,sara ,25,user@domain,9876543210,16-08-2023,2023/04/01,PUNE ,Tamil Nadu,-300,1,5,,N,Grocery
1050,  Amit,35,abc@,,2023/04/21,2024/02/22,PUNE ,,9999999,10,,Cash,Y, electronics 
1087,sara ,25,abc@,12345,14-04-2024,2024-06-01,Delhi,Maharashtra,500,-1,,,,Electronics
1040,,25,abc@,,2023/02/03,2024/04/18,Chennai,,1000,5,0,UPI ,N,
1016,,200,user@domain,12345,14-09-2024,,Chennai,Tamil Nadu,,1,110,,No, electronics 
1075,sara ,,abc@,99999abc,04-01-2024,08-08-2023, mumbai,Tamil Nadu,500,-1,0,Cash,,Grocery
1045,  Amit,35,abc@,12345,2024/08/17,27-09-2024,,Delhi,1000,-1,0,NetBanking,Y,
1031,sara ,-5,user@domain,12345,07/07/2024,01-12-2023, mumbai,,-300,,110,,N,
1078,sara ,35,abc@,12345,2024-02-29,11/20/2024, mumbai,Delhi,9999999,2,5,UPI ,, electronics 
1079,sara ,200,user@domain,9876543210,2024/09/04,11/19/2024,,Maharashtra,500,5,5,NetBanking,No, electronics 
1053,RAHUL,25,,12345,2024/06/01,18-07-2024,Delhi,Delhi,-300,1,,UPI ,N,Clothing
1085,,200,,99999abc,2024-11-22,07/19/2024,Chennai,Maharashtra,1000,2,10,NetBanking,,Clothing
1091,Anita,30,,99999abc,10/09/2023,2024/02/05, mumbai,Tamil Nadu,500,,10,UPI ,,
1019,Anita,30,abc@,99999abc,2023/11/16,2024.04.01,,Tamil Nadu,,,,,,Clothing
1032,RAHUL,-5,test@gmail.com,12345,18-03-2024,07/07/2024,PUNE ,,500,2,10,,Yes,Grocery
1073,sara ,200,test@gmail.com,,11-11-2023,2023-01-14, mumbai,Maharashtra,-300,10,0,Cash,Y,Electronics
1039,RAHUL,-5,abc@,,2024.01.12,04/09/2023,Chennai,Tamil Nadu,500,-1,0,NetBanking,N,
1031,RAHUL,-5,test@gmail.com,99999abc,10/16/2023,2023-03-10,Delhi,,,1,110,Cash,N,Electronics
1096,  Amit,30,user@domain,9876543210,2024.03.12,09/10/2023, mumbai,,9999999,1,110,card,N,Clothing
1001,,-5,test@gmail.com,,2024/10/23,2023.01.28, mumbai,Delhi,9999999,1,,,, electronics 
1096,Anita,30,abc@,12345,2023-10-04,2023-08-17,,,-300,2,,NetBanking,Y,
1032,sara ,25,abc@,,2024-12-10,03/28/2024,PUNE ,Tamil Nadu,1000,10,,Cash,No,Clothing
1076,Anita,200,user@domain,99999abc,04-08-2024,2023/02/06,PUNE ,Delhi,-300,5,0,Cash,N,Grocery
1029,Anita,-5,,9876543210,2024-05-17,2023.12.01,Delhi,Maharashtra,9999999,,10,card,Y,
1032,,30,abc@,,2024.09.15,2024-06-01,Chennai,Maharashtra,100,2,,Cash,Y,
1076,Anita,35,user@domain,,2024/05/30,28-03-2024,Delhi,Tamil Nadu,100,5,,UPI ,Yes, electronics 
1025,Anita,-5,test@gmail.com,99999abc,2023/12/16,2023-07-13, mumbai,Tamil Nadu,500,,0,,N,
1021,RAHUL,,test@gmail.com,9876543210,21-03-2024,2023.08.30, mumbai,Delhi,,,0,Cash,, electronics 
1065,,25,user@domain,9876543210,2023-12-16,02-04-2024,PUNE ,Delhi,500,10,0,Cash,Y,Clothing
1037,  Amit,25,user@domain,99999abc,08/29/2024,2023/02/23,Chennai,Tamil Nadu,100,-1,10,card,Y,Grocery
1089,sara ,35,abc@,12345,2024-10-25,2024-01-15,,Tamil Nadu,9999999,1,,UPI ,No,Grocery
1045,Anita,30,test@gmail.com,,2023/05/17,2023/07/07,Chennai,Maharashtra,500,5,5,Cash,Yes,
1014,sara ,-5,user@domain,12345,08/31/2023,09/16/2023, mumbai,Maharashtra,-300,2,5,,Y,
1097,  Amit,30,test@gmail.com,,26-06-2024,2023.07.21,,Maharashtra,,5,,,Y,Clothing
1043,sara ,25,user@domain,,2023-02-09,18-10-2024,Chennai,Tamil Nadu,-300,-1,,Cash,, electronics 
1048,  Amit,30,test@gmail.com,12345,2023-08-17,13-08-2023,Chennai,,,1,,UPI ,,Grocery
1074,RAHUL,25,,99999abc,2024.07.01,26-06-2024,,Tamil Nadu,9999999,5,,,No, electronics 
1060,Anita,30,abc@,99999abc,2023/08/11,2024/11/30, mumbai,Tamil Nadu,500,-1,10,,No,Clothing
1066,  Amit,35,test@gmail.com,,01/06/2023,2024/05/10,Chennai,Maharashtra,,2,5,UPI ,No,Grocery
1005,sara ,200,,99999abc,2023.11.18,21-02-2024,,Tamil Nadu,-300,10,110,UPI ,,Grocery
1008,Anita,35,test@gmail.com,,2024-04-12,29-11-2024, mumbai,Delhi,500,,5,Cash,,Electronics
1005,RAHUL,35,test@gmail.com,99999abc,2023/03/16,16-09-2023,,Tamil Nadu,500,2,5,NetBanking,Yes,Clothing
1072,Anita,200,,,2023/01/04,2023.04.09,,Tamil Nadu,-300,1,0,card,N,Clothing
1094,  Amit,200,test@gmail.com,99999abc,07-10-2024,2023.12.15,Chennai,Tamil Nadu,100,,,NetBanking,N,Electronics
1031,RAHUL,-5,test@gmail.com,9876543210,2023.04.28,11/22/2023, mumbai,Tamil Nadu,,2,,NetBanking,Yes, electronics 
1040,sara ,-5,abc@,12345,2024.08.28,07/30/2024,Chennai,,-300,2,,,N,Electronics
1075,RAHUL,35,,9876543210,18-05-2024,13-04-2023,Delhi,Tamil Nadu,9999999,2,0,UPI ,,Clothing
1007,RAHUL,35,,12345,2024-07-27,01/22/2023,Delhi,Delhi,1000,2,10,,N, electronics 
1071,,25,user@domain,12345,2024/03/16,10/23/2023, mumbai,Delhi,-300,,10,card,,Grocery
1049,RAHUL,25,test@gmail.com,,2023-07-13,13-08-2023,,Tamil Nadu,500,1,110,Cash,Yes,Electronics
1091,RAHUL,-5,abc@,12345,15-12-2024,30-05-2024,Chennai,Maharashtra,500,-1,10,card,No, electronics 
1061,Anita,,test@gmail.com,9876543210,2024.01.27,27-12-2024,Chennai,,-300,5,10,,Yes, electronics 
1083,sara ,,test@gmail.com,9876543210,01/26/2023,09-04-2023, mumbai,Tamil Nadu,1000,10,,,N, electronics 
1061,Anita,-5,user@domain,99999abc,2024.03.10,2023/03/14, mumbai,Tamil Nadu,-300,5,5,,,Electronics
1006,Anita,25,test@gmail.com,9876543210,2023.06.22,05-01-2023,Delhi,Tamil Nadu,1000,5,10,,N,Grocery
1074,  Amit,25,abc@,99999abc,27-10-2023,2024.10.01,PUNE ,Maharashtra,1000,10,10,NetBanking,N, electronics 
1083,Anita,,abc@,12345,2024/10/06,10/04/2023, mumbai,Maharashtra,9999999,,0,Cash,No,Electronics
1079,,30,user@domain,9876543210,11/22/2023,2024.01.22,PUNE ,Maharashtra,,1,110,NetBanking,N,Clothing
